customer_id	age	age_group	plan_type	customer_value	subscription_in_months	complain_registered	lost_customer	nb_call_seconds	nb_calls	nb_lost_calls	nb_sms	nb_distinct_numbers
Client2889	25	Group_2	Contractual	938.52	24	No	FALSE	1620	36	7	192	12
Client2890	45	Group_4	PayAsYouGo	120.3	23	No	FALSE	1873	39	7	29	69
Client2893	25	Group_2	PayAsYouGo	151.29	22	No	FALSE	1530	32	13	18	14
Client2894	30	Group_3	PayAsYouGo	171.64	22	No	FALSE	3530	61	5	7	24
Client2895	25	Group_2	PayAsYouGo	212.67	15	No	FALSE	2000	26	5	27	15
Client2896	15	Group_1	Contractual	838.09	14	No	FALSE	6697	141	19	84	43
Client2897	45	Group_4	PayAsYouGo	415.2	12	No	FALSE	9237	171	15	72	41
Client2898	30	Group_3	PayAsYouGo	248.08	13	No	FALSE	3157	45	11	30	20
Client2899	30	Group_3	PayAsYouGo	1045.4	6	No	FALSE	4695	40	5	214	11
Client2900	30	Group_3	PayAsYouGo	72.44	6	No	TRUE	1792	19	6	0	8
Client2901	30	Group_3	PayAsYouGo	270.32	45	No	FALSE	4675	83	15	20	20
Client2903	30	Group_3	PayAsYouGo	1609.2	44	No	FALSE	2758	72	17	374	27
Client2904	15	Group_1	PayAsYouGo	339.955	45	No	FALSE	4503	78	17	16	38
Client2905	25	Group_2	PayAsYouGo	201.06	45	No	FALSE	2698	70	10	17	36
Client2906	30	Group_3	PayAsYouGo	354.96	45	No	FALSE	4080	94	18	47	31
Client2907	45	Group_4	PayAsYouGo	817.9	45	No	FALSE	2665	51	11	300	21
Client2908	30	Group_3	PayAsYouGo	1018.12	44	No	FALSE	9420	133	20	159	46
Client2909	30	Group_3	PayAsYouGo	630.36	45	No	FALSE	14078	181	14	15	47
Client2910	45	Group_4	PayAsYouGo	165.375	45	No	FALSE	4820	95	14	17	28
Client2911	30	Group_3	PayAsYouGo	341.2	45	No	FALSE	6223	107	13	22	15
Client2913	30	Group_3	Contractual	903.28	45	No	FALSE	15445	237	32	69	35
Client2914	45	Group_4	PayAsYouGo	1330.975	45	No	FALSE	3400	39	11	498	11
Client2915	30	Group_3	PayAsYouGo	1299.36	44	No	FALSE	15790	194	16	165	33
Client2916	45	Group_4	PayAsYouGo	675.075	44	No	FALSE	6805	98	10	201	29
Client2920	30	Group_3	PayAsYouGo	1914.08	44	No	FALSE	7813	139	10	399	46
Client2921	45	Group_4	PayAsYouGo	363.4	44	No	FALSE	11770	166	14	26	50
Client2922	30	Group_3	PayAsYouGo	776.4	44	No	FALSE	7023	87	15	123	40
Client2924	55	Group_5	Contractual	186.675	43	No	FALSE	10740	105	28	16	45
Client2925	30	Group_3	PayAsYouGo	413.32	43	No	FALSE	6123	110	20	41	27
Client2926	45	Group_4	PayAsYouGo	116.975	41	No	FALSE	3145	34	8	15	17
Client2930	45	Group_4	PayAsYouGo	87.75	43	No	FALSE	1973	37	8	15	9
Client2931	55	Group_5	PayAsYouGo	151.485	40	No	FALSE	7090	109	10	29	25
Client2933	55	Group_5	PayAsYouGo	38.385	43	No	FALSE	643	16	7	19	5
Client2934	25	Group_2	Contractual	815.85	38	No	FALSE	16380	250	32	15	83
Client2935	30	Group_3	Contractual	1439.92	41	No	FALSE	7270	128	13	286	36
Client2936	30	Group_3	PayAsYouGo	232.68	43	No	FALSE	4023	94	9	17	31
Client2938	30	Group_3	PayAsYouGo	886	43	No	FALSE	3085	65	13	190	26
Client2939	30	Group_3	Contractual	898.72	34	No	FALSE	1620	48	11	208	14
Client2940	55	Group_5	PayAsYouGo	96.36	33	No	FALSE	1873	51	11	45	71
Client2943	25	Group_2	PayAsYouGo	223.83	32	No	FALSE	1530	44	17	34	16
Client2944	45	Group_4	PayAsYouGo	147.575	32	No	FALSE	3530	73	9	23	26
Client2945	30	Group_3	PayAsYouGo	253.52	25	No	FALSE	2000	38	9	43	17
Client2946	25	Group_2	Contractual	758.25	24	No	FALSE	6697	153	23	100	45
Client2947	55	Group_5	PayAsYouGo	273.3	22	No	FALSE	9237	183	19	88	43
Client2948	45	Group_4	PayAsYouGo	195.35	23	No	FALSE	3157	57	15	46	22
Client2949	30	Group_3	PayAsYouGo	1109.88	16	No	FALSE	4695	52	9	230	13
Client2950	30	Group_3	PayAsYouGo	132.92	16	No	TRUE	1792	31	10	15	10
Client2951	30	Group_3	PayAsYouGo	366.92	41	No	FALSE	5385	88	19	37	19
Client2953	30	Group_3	PayAsYouGo	1637.8	40	No	FALSE	3468	77	21	374	26
Client2954	15	Group_1	PayAsYouGo	379.28	41	No	FALSE	5213	83	21	16	37
Client2955	25	Group_2	PayAsYouGo	233.235	41	No	FALSE	3408	75	14	17	35
Client2956	30	Group_3	PayAsYouGo	383.56	41	No	FALSE	4790	99	22	47	30
Client2957	45	Group_4	PayAsYouGo	835.775	41	No	FALSE	3375	56	15	300	20
Client2958	30	Group_3	PayAsYouGo	1046.72	40	No	FALSE	10130	138	24	159	45
Client2959	30	Group_3	PayAsYouGo	658.96	41	No	FALSE	14788	186	18	15	46
Client2960	45	Group_4	PayAsYouGo	183.25	41	No	FALSE	5530	100	18	17	27
Client2961	30	Group_3	PayAsYouGo	369.8	41	No	FALSE	6933	112	17	22	14
Client2963	30	Group_3	Contractual	931.88	41	No	FALSE	16155	242	36	69	34
Client2964	45	Group_4	PayAsYouGo	1348.85	41	No	FALSE	4110	44	15	498	10
Client2965	25	Group_2	PayAsYouGo	1493.955	40	No	FALSE	16500	199	20	165	32
Client2966	30	Group_3	PayAsYouGo	1108.72	40	No	FALSE	7515	103	14	201	28
Client2970	30	Group_3	PayAsYouGo	1942.68	40	No	FALSE	8523	144	14	399	45
Client2971	45	Group_4	PayAsYouGo	381.275	40	No	FALSE	12480	171	18	26	49
Client2972	25	Group_2	PayAsYouGo	905.625	40	No	FALSE	7733	92	19	123	39
Client2974	55	Group_5	PayAsYouGo	197.4	39	No	FALSE	11450	110	32	16	44
Client2975	30	Group_3	PayAsYouGo	441.92	39	No	FALSE	6833	115	24	41	26
Client2976	30	Group_3	PayAsYouGo	215.76	37	No	FALSE	3855	39	12	15	16
Client2980	45	Group_4	PayAsYouGo	105.625	39	No	FALSE	2683	42	12	15	8
Client2981	55	Group_5	PayAsYouGo	162.21	36	No	FALSE	7800	114	14	29	24
Client2983	55	Group_5	PayAsYouGo	49.11	39	No	FALSE	1353	21	11	19	4
Client2984	25	Group_2	Contractual	848.025	34	No	FALSE	17090	255	36	15	82
Client2985	30	Group_3	Contractual	1468.52	37	No	FALSE	7980	133	17	286	35
Client2986	30	Group_3	PayAsYouGo	261.28	39	No	FALSE	4733	99	13	17	30
Client2988	25	Group_2	PayAsYouGo	1028.925	39	No	FALSE	3795	70	17	190	25
Client2989	30	Group_3	Contractual	927.32	30	No	FALSE	2330	53	15	208	13
Client2990	55	Group_5	PayAsYouGo	107.085	29	No	FALSE	2583	56	15	45	70
Client2993	25	Group_2	PayAsYouGo	256.005	28	No	FALSE	2240	49	21	34	15
Client2994	30	Group_3	PayAsYouGo	264.72	28	No	FALSE	4240	78	13	23	25
Client2995	30	Group_3	PayAsYouGo	282.12	21	No	FALSE	2710	43	13	43	16
Client2996	25	Group_2	Contractual	790.425	20	No	FALSE	7407	158	27	100	44
Client2997	55	Group_5	PayAsYouGo	284.025	18	No	FALSE	9947	188	23	88	42
Client2998	30	Group_3	PayAsYouGo	341.16	19	No	FALSE	3867	62	19	46	21
Client2999	30	Group_3	PayAsYouGo	1138.48	12	No	FALSE	5405	57	13	230	12
Client3000	30	Group_3	PayAsYouGo	161.52	12	Yes	TRUE	2502	36	14	15	9
Client3001	30	Group_3	PayAsYouGo	161.24	39	No	FALSE	3965	66	7	0	19
Client3003	30	Group_3	PayAsYouGo	1448.12	38	No	FALSE	2048	55	9	341	26
Client3004	15	Group_1	PayAsYouGo	211.97	39	No	FALSE	3793	61	9	0	37
Client3005	25	Group_2	PayAsYouGo	91.845	39	No	FALSE	1988	53	2	0	35
Client3006	30	Group_3	PayAsYouGo	193.88	39	No	FALSE	3370	77	10	14	30
Client3007	30	Group_3	PayAsYouGo	1147.56	39	No	FALSE	1955	34	3	267	20
Client3008	30	Group_3	PayAsYouGo	857.04	38	No	FALSE	8710	116	12	126	45
Client3009	30	Group_3	PayAsYouGo	541.28	39	No	FALSE	13368	164	6	0	46
Client3010	30	Group_3	PayAsYouGo	167.52	39	No	FALSE	4110	78	6	0	27
Client3011	30	Group_3	PayAsYouGo	224.12	39	No	FALSE	5513	90	5	0	14
Client3013	30	Group_3	PayAsYouGo	742.2	39	No	FALSE	14735	220	24	36	34
Client3014	30	Group_3	PayAsYouGo	1968.48	39	No	FALSE	2690	22	3	465	10
Client3015	25	Group_2	PayAsYouGo	1280.565	38	No	FALSE	15080	177	8	132	32
Client3016	30	Group_3	PayAsYouGo	919.04	38	No	FALSE	6095	81	2	168	28
Client3020	30	Group_3	PayAsYouGo	1753	38	No	FALSE	7103	122	2	366	45
Client3021	45	Group_4	PayAsYouGo	280.225	38	No	FALSE	11060	149	6	0	49
Client3022	25	Group_2	PayAsYouGo	692.235	38	No	FALSE	6313	70	7	90	39
Client3024	55	Group_5	PayAsYouGo	151.77	37	No	FALSE	10030	88	20	0	44
Client3025	25	Group_2	PayAsYouGo	283.77	37	No	TRUE	5413	93	12	8	26
Client3026	30	Group_3	PayAsYouGo	98.08	35	No	FALSE	2435	17	0	0	16
Client3030	45	Group_4	PayAsYouGo	32.075	37	No	FALSE	1263	20	0	0	8
Client3031	55	Group_5	PayAsYouGo	97.08	34	No	FALSE	6380	92	2	0	24
Client3033	55	Group_5	PayAsYouGo	0	37	No	FALSE	0	0	0	0	0
Client3034	25	Group_2	PayAsYouGo	715.635	32	Yes	FALSE	15670	233	24	0	82
Client3035	25	Group_2	Contractual	1438.695	35	No	FALSE	6560	111	5	253	35
Client3036	30	Group_3	PayAsYouGo	135.6	37	No	FALSE	3313	77	1	0	30
Client3038	25	Group_2	PayAsYouGo	815.535	37	No	FALSE	2375	48	5	157	25
Client3039	25	Group_2	Contractual	829.845	28	No	FALSE	910	31	3	175	13
Client3040	45	Group_4	PayAsYouGo	59.925	27	No	FALSE	1163	34	3	12	70
Client3043	25	Group_2	PayAsYouGo	42.615	26	No	FALSE	820	27	9	1	15
Client3044	30	Group_3	PayAsYouGo	115.04	26	No	FALSE	2820	56	1	0	25
Client3045	25	Group_2	PayAsYouGo	103.995	19	No	FALSE	1290	21	1	10	16
Client3046	25	Group_2	Contractual	577.035	18	No	FALSE	5987	136	15	67	44
Client3047	55	Group_5	PayAsYouGo	212.895	16	No	FALSE	8527	166	11	55	42
Client3048	30	Group_3	PayAsYouGo	151.48	17	No	FALSE	2447	40	7	13	21
Client3049	30	Group_3	PayAsYouGo	948.8	10	No	FALSE	3985	35	1	197	12
Client3050	30	Group_3	PayAsYouGo	43.84	10	Yes	TRUE	1082	14	2	0	9
Client3051	30	Group_3	PayAsYouGo	238.08	40	No	FALSE	4675	77	13	12	19
Client3053	30	Group_3	PayAsYouGo	1576.96	39	No	FALSE	2758	66	15	366	26
Client3054	15	Group_1	PayAsYouGo	295.625	40	No	FALSE	4503	72	15	8	37
Client3055	25	Group_2	PayAsYouGo	164.79	40	No	FALSE	2698	64	8	9	35
Client3056	30	Group_3	PayAsYouGo	322.72	40	No	FALSE	4080	88	16	39	30
Client3057	30	Group_3	PayAsYouGo	1276.4	40	No	FALSE	2665	45	9	292	20
Client3058	30	Group_3	PayAsYouGo	985.88	39	No	FALSE	9420	127	18	151	45
Client3059	30	Group_3	PayAsYouGo	598.12	40	No	FALSE	14078	175	12	7	46
Client3060	30	Group_3	PayAsYouGo	232.36	40	No	FALSE	4820	89	12	9	27
Client3061	30	Group_3	PayAsYouGo	308.96	40	No	FALSE	6223	101	11	14	14
Client3063	30	Group_3	PayAsYouGo	871.04	40	No	FALSE	15445	231	30	61	34
Client3064	30	Group_3	PayAsYouGo	2097.32	40	No	FALSE	3400	33	9	490	10
Client3065	25	Group_2	PayAsYouGo	1425.51	39	No	FALSE	15790	188	14	157	32
Client3066	30	Group_3	PayAsYouGo	1047.88	39	No	FALSE	6805	92	8	193	28
Client3070	30	Group_3	PayAsYouGo	1881.84	39	No	FALSE	7813	133	8	391	45
Client3071	45	Group_4	PayAsYouGo	343.25	39	No	FALSE	11770	160	12	18	49
Client3072	25	Group_2	PayAsYouGo	837.18	39	No	FALSE	7023	81	13	115	39
Client3074	55	Group_5	PayAsYouGo	174.585	38	No	FALSE	10740	99	26	8	44
Client3075	25	Group_2	PayAsYouGo	428.715	38	No	FALSE	6123	104	18	33	26
Client3076	30	Group_3	PayAsYouGo	154.92	36	No	FALSE	3145	28	6	7	16
Client3080	45	Group_4	PayAsYouGo	67.6	38	No	FALSE	1973	31	6	7	8
Client3081	55	Group_5	PayAsYouGo	139.395	35	No	FALSE	7090	103	8	21	24
Client3083	55	Group_5	PayAsYouGo	26.295	38	No	FALSE	643	10	5	11	4
Client3084	25	Group_2	Contractual	779.58	33	No	FALSE	16380	244	30	7	82
Client3085	30	Group_3	Contractual	1407.68	36	No	FALSE	7270	122	11	278	35
Client3086	30	Group_3	PayAsYouGo	200.44	38	No	FALSE	4023	88	7	9	30
Client3088	25	Group_2	PayAsYouGo	960.48	38	No	FALSE	3085	59	11	182	25
Client3089	30	Group_3	Contractual	866.48	29	No	FALSE	1620	42	9	200	13
Client3090	55	Group_5	PayAsYouGo	84.27	28	No	FALSE	1873	45	9	37	70
Client3093	25	Group_2	PayAsYouGo	187.56	27	No	FALSE	1530	38	15	26	15
Client3094	30	Group_3	PayAsYouGo	203.88	27	No	FALSE	3530	67	7	15	25
Client3095	30	Group_3	PayAsYouGo	221.28	20	No	FALSE	2000	32	7	35	16
Client3096	25	Group_2	Contractual	721.98	19	No	FALSE	6697	147	21	92	44
Client3097	55	Group_5	PayAsYouGo	261.21	17	No	FALSE	9237	177	17	80	42
Client3098	30	Group_3	PayAsYouGo	280.32	18	No	FALSE	3157	51	13	38	21
Client3099	30	Group_3	PayAsYouGo	1077.64	11	No	FALSE	4695	46	7	222	12
Client3100	30	Group_3	PayAsYouGo	100.68	11	Yes	TRUE	1792	25	8	7	9
Client3101	30	Group_3	PayAsYouGo	238.08	40	No	FALSE	4675	77	13	12	19
Client3103	30	Group_3	PayAsYouGo	1576.96	39	No	FALSE	2758	66	15	366	26
Client3104	15	Group_1	PayAsYouGo	295.625	40	No	FALSE	4503	72	15	8	37
Client3105	25	Group_2	PayAsYouGo	164.79	40	No	FALSE	2698	64	8	9	35
Client3106	30	Group_3	PayAsYouGo	322.72	40	No	FALSE	4080	88	16	39	30
Client3107	30	Group_3	PayAsYouGo	1276.4	40	No	FALSE	2665	45	9	292	20
Client3108	30	Group_3	PayAsYouGo	985.88	39	No	FALSE	9420	127	18	151	45
Client3109	30	Group_3	PayAsYouGo	598.12	40	No	FALSE	14078	175	12	7	46
Client3110	30	Group_3	PayAsYouGo	232.36	40	No	FALSE	4820	89	12	9	27
Client3111	30	Group_3	PayAsYouGo	308.96	40	No	FALSE	6223	101	11	14	14
Client3113	30	Group_3	Contractual	871.04	40	No	FALSE	15445	231	30	61	34
Client3114	30	Group_3	PayAsYouGo	2097.32	40	No	FALSE	3400	33	9	490	10
Client3115	25	Group_2	PayAsYouGo	1425.51	39	No	FALSE	15790	188	14	157	32
Client3116	30	Group_3	PayAsYouGo	1047.88	39	No	FALSE	6805	92	8	193	28
Client3120	30	Group_3	PayAsYouGo	1881.84	39	No	FALSE	7813	133	8	391	45
Client3121	45	Group_4	PayAsYouGo	343.25	39	No	FALSE	11770	160	12	18	49
Client3122	25	Group_2	PayAsYouGo	837.18	39	No	FALSE	7023	81	13	115	39
Client3124	55	Group_5	Contractual	174.585	38	No	FALSE	10740	99	26	8	44
Client3125	25	Group_2	PayAsYouGo	428.715	38	No	FALSE	6123	104	18	33	26
Client3126	30	Group_3	PayAsYouGo	154.92	36	No	FALSE	3145	28	6	7	16
Client3130	45	Group_4	PayAsYouGo	67.6	38	No	FALSE	1973	31	6	7	8
Client3131	55	Group_5	PayAsYouGo	139.395	35	No	FALSE	7090	103	8	21	24
Client3133	55	Group_5	PayAsYouGo	26.295	38	No	FALSE	643	10	5	11	4
Client3134	25	Group_2	Contractual	779.58	33	No	FALSE	16380	244	30	7	82
Client3135	30	Group_3	Contractual	1407.68	36	No	FALSE	7270	122	11	278	35
Client3136	30	Group_3	PayAsYouGo	200.44	38	No	FALSE	4023	88	7	9	30
Client3138	25	Group_2	PayAsYouGo	960.48	38	No	FALSE	3085	59	11	182	25
Client3139	30	Group_3	Contractual	866.48	29	No	FALSE	1620	42	9	200	13
Client3140	55	Group_5	PayAsYouGo	84.27	28	No	FALSE	1873	45	9	37	70
Client3143	25	Group_2	PayAsYouGo	187.56	27	No	FALSE	1530	38	15	26	15
Client3144	30	Group_3	PayAsYouGo	203.88	27	No	FALSE	3530	67	7	15	25
Client3145	30	Group_3	PayAsYouGo	221.28	20	No	FALSE	2000	32	7	35	16
Client3146	25	Group_2	Contractual	721.98	19	No	FALSE	6697	147	21	92	44
Client3147	55	Group_5	PayAsYouGo	261.21	17	No	FALSE	9237	177	17	80	42
Client3148	30	Group_3	PayAsYouGo	280.32	18	No	FALSE	3157	51	13	38	21
Client3149	30	Group_3	PayAsYouGo	1077.64	11	No	FALSE	4695	46	7	222	12
Client3150	30	Group_3	PayAsYouGo	100.68	11	Yes	TRUE	1792	25	8	7	9
