"customer_id"	"age"	"age_group"	"plan_type"	"customer_value"	"subscription_in_months"	"complain_registered"	"lost_customer"
"Client3100"	30	"Group_3"	"PayAsYouGo"	100.68	11	"Yes"	TRUE
"Client3101"	30	"Group_3"	"PayAsYouGo"	238.08	40	"No"	FALSE
"Client3103"	30	"Group_3"	"PayAsYouGo"	1576.96	39	"No"	FALSE
"Client3104"	15	"Group_1"	"PayAsYouGo"	295.625	40	"No"	FALSE
"Client3105"	25	"Group_2"	"PayAsYouGo"	164.79	40	"No"	FALSE
"Client3106"	30	"Group_3"	"PayAsYouGo"	322.72	40	"No"	FALSE
"Client3107"	30	"Group_3"	"PayAsYouGo"	1276.4	40	"No"	FALSE
"Client3108"	30	"Group_3"	"PayAsYouGo"	985.88	39	"No"	FALSE
"Client3109"	30	"Group_3"	"PayAsYouGo"	598.12	40	"No"	FALSE
"Client3110"	30	"Group_3"	"PayAsYouGo"	232.36	40	"No"	FALSE
"Client3111"	30	"Group_3"	"PayAsYouGo"	308.96	40	"No"	FALSE
"Client3113"	30	"Group_3"	"Contractual"	871.04	40	"No"	FALSE
"Client3114"	30	"Group_3"	"PayAsYouGo"	2097.32	40	"No"	FALSE
"Client3115"	25	"Group_2"	"PayAsYouGo"	1425.51	39	"No"	FALSE
"Client3116"	30	"Group_3"	"PayAsYouGo"	1047.88	39	"No"	FALSE
"Client3120"	30	"Group_3"	"PayAsYouGo"	1881.84	39	"No"	FALSE
"Client3121"	45	"Group_4"	"PayAsYouGo"	343.25	39	"No"	FALSE
"Client3122"	25	"Group_2"	"PayAsYouGo"	837.18	39	"No"	FALSE
"Client3124"	55	"Group_5"	"Contractual"	174.585	38	"No"	FALSE
"Client3125"	25	"Group_2"	"PayAsYouGo"	428.715	38	"No"	FALSE
"Client3126"	30	"Group_3"	"PayAsYouGo"	154.92	36	"No"	FALSE
"Client3130"	45	"Group_4"	"PayAsYouGo"	67.6	38	"No"	FALSE
"Client3131"	55	"Group_5"	"PayAsYouGo"	139.395	35	"No"	FALSE
"Client3133"	55	"Group_5"	"PayAsYouGo"	26.295	38	"No"	FALSE
"Client3134"	25	"Group_2"	"Contractual"	779.58	33	"No"	FALSE
"Client3135"	30	"Group_3"	"Contractual"	1407.68	36	"No"	FALSE
"Client3136"	30	"Group_3"	"PayAsYouGo"	200.44	38	"No"	FALSE
"Client3138"	25	"Group_2"	"PayAsYouGo"	960.48	38	"No"	FALSE
"Client3139"	30	"Group_3"	"Contractual"	866.48	29	"No"	FALSE
"Client3140"	55	"Group_5"	"PayAsYouGo"	84.27	28	"No"	FALSE
"Client3143"	25	"Group_2"	"PayAsYouGo"	187.56	27	"No"	FALSE
"Client3144"	30	"Group_3"	"PayAsYouGo"	203.88	27	"No"	FALSE
"Client3145"	30	"Group_3"	"PayAsYouGo"	221.28	20	"No"	FALSE
"Client3146"	25	"Group_2"	"Contractual"	721.98	19	"No"	FALSE
"Client3147"	55	"Group_5"	"PayAsYouGo"	261.21	17	"No"	FALSE
"Client3148"	30	"Group_3"	"PayAsYouGo"	280.32	18	"No"	FALSE
"Client3149"	30	"Group_3"	"PayAsYouGo"	1077.64	11	"No"	FALSE
"Client3150"	30	"Group_3"	"PayAsYouGo"	100.68	11	"Yes"	TRUE
